GameId,PlayId,X_std,Y_std,S,A,Dir_scaled,YardsToTouchdown,min_similar_yards,avg_similar_yards,max_similar_yards,std_similar_yards
2017091002,20170910022422,57.74,27.699999999999996,4.1,2.45,62.411111111111126,48,-2,6.333333333333333,14,4.69041575982343
2017091002,20170910022443,59.42,27.699999999999996,4.6000000000000005,1.08,60.1,46,0,2.7777777777777777,13,3.9299420408505314
2017091002,20170910022464,61.43,25.659999999999997,4.8,2.68,63.4,44,0,4.222222222222222,9,3.1135902820449006
2017091002,20170910022502,65.53,26.959999999999997,0.0,3.19,42.87777777777778,40,1,3.111111111111111,6,1.7638342073763937
2017091002,20170910022523,70.49000000000001,32.53,5.2,3.56,22.05555555555555,34,-5,3.2222222222222223,12,4.549114687985393
2017091002,20170910022544,71.78,29.259999999999998,3.5,2.41,94.68888888888891,34,-1,3.111111111111111,7,2.9767618499152917
2017091002,20170910022598,82.4,31.97,3.3000000000000003,2.76,72.4111111111111,23,-1,2.888888888888889,8,2.8037673068767868
2017091002,20170910022619,89.02,28.24,4.6000000000000005,2.8,70.38888888888891,16,-1,4.777777777777778,16,4.944132324730441
2017091002,20170910022695,93.0,20.059999999999995,5.4,4.13,14.577777777777783,10,-3,2.2222222222222223,6,3.1135902820449006
2017091002,20170910022897,19.25,22.359999999999996,3.3000000000000003,3.05,48.17777777777779,85,-1,5.888888888888889,24,7.5901983578238
2017091002,20170910022935,29.32,23.97,3.3000000000000003,2.51,56.39999999999999,74,-2,7.333333333333333,30,8.916277250063505
2017091002,20170910022956,32.19,29.68,5.300000000000001,3.9,25.022222222222233,72,-9,3.4444444444444446,11,6.146362971528592
2017091002,20170910023000,24.93,31.45,0.5,2.46,77.45555555555555,80,1,2.111111111111111,6,1.6914819275153699
2017091002,20170910023135,61.39,31.049999999999997,2.0,1.99,62.09999999999998,44,1,5.222222222222222,18,5.309844107357997
2017091002,20170910023201,10.88,25.88,4.4,3.45,17.555555555555568,92,-4,2.4444444444444446,14,5.8760341879347315
2017091002,20170910023245,11.12,25.7,4.2,2.63,83.77777777777779,93,-2,2.5555555555555554,9,3.5746017649212027
2017091002,20170910023266,20.37,21.62,0.1,2.0,13.60000000000001,85,-3,2.7777777777777777,10,3.456073558887953
2017091002,20170910023510,18.34,28.82,4.0,1.9,61.82222222222222,86,2,6.222222222222222,16,4.409585518440984
2017091002,20170910023552,17.77,27.62,4.4,3.39,52.488888888888894,87,0,6.888888888888889,18,5.372253820428732
2017091002,20170910023584,20.62,26.37,6.3,3.0,46.24444444444445,85,-3,4.888888888888889,21,6.936217348894937
2017091002,20170910023662,46.629999999999995,20.029999999999994,4.9,3.05,45.61111111111112,58,-4,3.888888888888889,20,7.27056470372908
2017091002,20170910023694,54.45,22.289999999999996,3.5999999999999996,2.34,81.06666666666665,50,-2,2.111111111111111,5,2.204792759220492
2017091002,20170910023769,48.36,26.66,5.1,1.55,39.65555555555555,56,-1,5.888888888888889,28,9.87983355685262
2017091002,20170910023790,46.91,31.8,4.9,2.47,53.11111111111112,58,-1,5.333333333333333,17,5.1234753829798
2017091002,20170910023828,54.35,28.25,4.9,2.94,64.35555555555555,51,0,4.777777777777778,11,3.4560735588879536
2017091002,20170910023889,16.78,21.089999999999996,4.4,2.77,34.39999999999998,87,-5,7.444444444444445,34,10.88704632936674
2017091002,20170910023910,14.090000000000003,29.47,5.300000000000001,2.68,-3.266666666666664,91,-6,6.777777777777778,22,9.858724280780168
2017091003,20170910030080,31.02,23.27,5.300000000000001,3.61,1.466666666666659,74,-5,10.0,65,21.400934559032695
2017091003,20170910030129,16.27,23.21,1.6,3.37,97.0,88,0,3.7777777777777777,8,2.3863035105460586
2017091003,20170910030204,31.78,25.65,4.8,3.02,98.43333333333334,75,1,3.6666666666666665,11,3.0413812651491097
2017091003,20170910030225,34.55,22.97,5.2,3.74,18.144444444444456,70,-3,2.3333333333333335,6,3.278719262151
2017091003,20170910030257,28.53,23.32,4.5,2.14,42.70000000000001,77,-1,2.4444444444444446,5,1.810463415200036
2017091003,20170910030555,36.23,33.21,4.9,2.14,35.7888888888889,68,-3,2.0,5,2.29128784747792
2017091003,20170910030626,53.97,23.49,4.699999999999999,3.49,68.56666666666668,52,-1,5.444444444444445,25,7.68295371441074
2017091003,20170910030724,72.07,25.32,4.2,2.42,62.91111111111111,34,-2,3.3333333333333335,9,3.8078865529319543
2017091003,20170910030745,75.74,26.7,4.3,0.82,68.22222222222223,31,-2,2.888888888888889,12,4.484541349024569
2017091003,20170910030812,103.6,23.02,4.5,2.68,95.05555555555556,3,-1,1.3333333333333333,4,1.5
2017091003,20170910030915,29.28,25.159999999999997,4.2,1.71,53.300000000000026,75,1,7.666666666666667,45,14.053469322555197
2017091003,20170910031022,43.23,21.69,2.6,2.11,86.43333333333334,61,2,3.7777777777777777,7,1.6414763002993507
2017091003,20170910031123,45.760000000000005,27.069999999999997,4.699999999999999,1.9,41.85555555555554,60,-1,5.777777777777778,26,8.913161304747291
2017091003,20170910031213,10.67,22.92,4.3,2.29,91.35555555555555,94,0,5.222222222222222,12,3.929942040850532
2017091003,20170910031312,26.15,28.41,4.0,1.27,83.21111111111111,79,-3,2.2222222222222223,7,3.1135902820449006
2017091003,20170910031375,63.27,27.06,5.5,4.11,17.111111111111118,41,-3,7.888888888888889,21,7.389933092465122
2017091003,20170910031605,41.209999999999994,22.709999999999997,4.8,2.45,38.577777777777776,64,-4,1.7777777777777777,9,3.898005187842166
2017091003,20170910031626,43.06,30.169999999999998,3.1,2.44,75.97777777777777,63,0,5.444444444444445,13,4.419024527854284
2017091003,20170910031897,95.95,25.05,6.4,2.64,33.11111111111112,9,-1,5.222222222222222,9,3.0731814857642954
2017091003,20170910031976,15.569999999999993,32.25,4.9,1.98,50.95555555555557,89,1,3.5555555555555554,10,2.697735676039774
2017091003,20170910032219,67.2,23.38,3.2,2.87,74.26666666666667,36,-4,4.555555555555555,19,6.616477747093069
2017091003,20170910032270,94.45,29.96,3.5999999999999996,2.7,29.533333333333346,11,-2,0.5555555555555556,2,1.509230856356236
2017091003,20170910032390,44.36,25.349999999999998,5.8999999999999995,2.8,24.444444444444443,61,0,5.0,15,4.69041575982343
2017091003,20170910032468,96.7,21.33,1.5,2.06,72.97777777777779,8,0,2.5555555555555554,8,3.0046260628866577
2017091003,20170910032489,98.46000000000001,25.58,5.699999999999999,2.83,32.4666666666667,7,0,3.5555555555555554,8,3.1269438398822866
2017091003,20170910032712,55.44,23.18,4.5,2.58,69.96666666666667,50,0,8.777777777777779,50,15.966979815996652
2017091003,20170910032915,40.900000000000006,31.349999999999998,2.5,3.08,91.13333333333331,64,-3,5.111111111111111,16,5.57773351022717
2017091003,20170910032982,54.62,28.01,6.0,3.52,36.37777777777779,50,-1,3.6666666666666665,12,4.330127018922194
2017091003,20170910033027,75.02,28.3,4.3,2.02,73.67777777777778,30,0,2.6666666666666665,5,1.7320508075688772
